DATETIME,GHI,DNI,DHI,CLOUD_OPACITY,AIR_TEMP,QGEN
2020-07-02 09:00:00,345,2,343,37,20.6,77.0
2020-07-02 10:00:00,399,0,399,44,21.3,103.0
2020-07-02 11:00:00,447,10,438,47,21.8,133.0
2020-07-02 12:00:00,561,13,548,38,22.2,143.0
2020-07-02 13:00:00,525,0,525,43,22.8,146.0
2020-07-02 14:00:00,641,80,566,27,23.2,169.0
2020-07-02 15:00:00,721,387,386,7,23.2,215.0
2020-07-02 16:00:00,473,54,433,23,23.2,207.0
2020-07-02 17:00:00,237,0,237,47,23.3,119.0
2020-07-02 18:00:00,85,0,85,67,23.0,42.0
2020-07-02 19:00:00,27,0,27,70,22.2,19.0
2020-07-02 20:00:00,1,0,1,87,21.4,5.0
2020-07-02 21:00:00,0,0,0,83,21.0,0.0
2020-07-02 22:00:00,0,0,0,83,20.7,0.0
2020-07-02 23:00:00,0,0,0,87,20.4,0.0
2020-07-03 00:00:00,0,0,0,80,20.4,0.0
2020-07-03 01:00:00,0,0,0,70,20.1,0.0
2020-07-03 02:00:00,0,0,0,52,20.0,0.0
2020-07-03 03:00:00,0,0,0,59,20.1,0.0
2020-07-03 04:00:00,0,0,0,52,20.1,0.0
2020-07-03 05:00:00,0,0,0,81,20.1,0.0
2020-07-03 06:00:00,4,0,4,76,20.1,0.0
2020-07-03 07:00:00,22,0,22,84,20.3,0.0
2020-07-03 08:00:00,44,0,44,86,20.2,8.0
2020-07-03 09:00:00,36,0,36,93,19.8,21.0
2020-07-03 10:00:00,84,0,84,88,19.4,25.0
2020-07-03 11:00:00,109,0,109,87,18.6,52.0
2020-07-03 12:00:00,147,0,147,83,18.1,72.0
2020-07-03 13:00:00,95,0,95,90,17.8,37.0
2020-07-03 14:00:00,154,0,154,82,18.1,48.0
2020-07-03 15:00:00,115,0,115,85,18.3,49.0
2020-07-03 16:00:00,128,0,128,80,18.2,26.0
2020-07-03 17:00:00,123,0,123,75,18.8,14.0
2020-07-03 18:00:00,20,0,20,93,18.9,0.0
2020-07-03 19:00:00,16,0,16,85,18.7,0.0
2020-07-03 20:00:00,4,0,4,54,18.3,1.0
2020-07-03 21:00:00,0,0,0,62,18.3,0.0
2020-07-03 22:00:00,0,0,0,43,18.3,0.0
2020-07-03 23:00:00,0,0,0,42,18.4,0.0
2020-07-04 00:00:00,0,0,0,42,18.4,0.0
2020-07-04 01:00:00,0,0,0,23,18.2,0.0
2020-07-04 02:00:00,0,0,0,18,18.0,0.0
2020-07-04 03:00:00,0,0,0,32,17.9,0.0
2020-07-04 04:00:00,0,0,0,49,17.9,0.0
2020-07-04 05:00:00,0,0,0,40,18.0,0.0
2020-07-04 06:00:00,9,0,9,58,18.1,0.0
2020-07-04 07:00:00,35,0,35,77,18.5,5.0
2020-07-04 08:00:00,133,0,133,60,18.8,19.0
2020-07-04 09:00:00,171,0,171,67,19.1,37.0
2020-07-04 10:00:00,147,0,147,79,19.2,39.0
2020-07-04 11:00:00,305,0,305,63,19.2,103.0
2020-07-04 12:00:00,43,0,43,95,19.3,54.0
2020-07-04 13:00:00,213,0,213,77,19.6,67.0
2020-07-04 14:00:00,197,0,197,78,20.0,84.0
2020-07-04 15:00:00,265,0,265,67,19.9,78.0
2020-07-04 16:00:00,172,0,172,74,19.7,69.0
2020-07-04 17:00:00,58,0,58,88,19.5,15.0
2020-07-04 18:00:00,83,0,83,72,19.4,13.0
2020-07-04 19:00:00,47,0,47,58,19.3,15.0
2020-07-04 20:00:00,3,0,3,47,19.3,9.0
2020-07-04 21:00:00,0,0,0,28,19.1,0.0
2020-07-04 22:00:00,0,0,0,57,19.1,0.0
2020-07-04 23:00:00,0,0,0,54,19.1,0.0
2020-07-05 00:00:00,0,0,0,45,19.0,0.0
2020-07-05 01:00:00,0,0,0,48,19.0,0.0
2020-07-05 02:00:00,0,0,0,30,18.9,0.0
2020-07-05 03:00:00,0,0,0,27,18.8,0.0
2020-07-05 04:00:00,0,0,0,31,18.8,0.0
2020-07-05 05:00:00,0,0,0,54,18.7,0.0
2020-07-05 06:00:00,8,0,8,57,18.8,0.0
2020-07-05 07:00:00,54,0,54,64,19.0,10.0
2020-07-05 08:00:00,102,0,102,69,19.2,28.0
2020-07-05 09:00:00,118,0,118,78,19.3,28.0
2020-07-05 10:00:00,244,0,244,64,19.6,67.0
2020-07-05 11:00:00,287,0,287,65,19.8,70.0
2020-07-05 12:00:00,242,0,242,73,20.2,64.0
2020-07-05 13:00:00,326,0,326,65,21.2,79.0
2020-07-05 14:00:00,249,0,249,72,22.2,71.0
2020-07-05 15:00:00,400,0,400,50,22.4,58.0
2020-07-05 16:00:00,335,5,331,50,22.4,62.0
2020-07-05 17:00:00,320,14,312,34,22.3,86.0
2020-07-05 18:00:00,161,2,160,46,21.9,54.0
2020-07-05 19:00:00,42,0,42,64,21.4,28.0
2020-07-05 20:00:00,1,0,1,69,21.0,11.0
2020-07-05 21:00:00,0,0,0,30,20.7,0.0
2020-07-05 22:00:00,0,0,0,14,20.6,0.0
2020-07-05 23:00:00,0,0,0,43,20.6,0.0
2020-07-06 00:00:00,0,0,0,60,20.5,0.0
2020-07-06 01:00:00,0,0,0,73,20.2,0.0
2020-07-06 02:00:00,0,0,0,58,20.1,0.0
2020-07-06 03:00:00,0,0,0,68,20.3,0.0
2020-07-06 04:00:00,0,0,0,17,20.3,0.0
2020-07-06 05:00:00,0,0,0,86,20.4,0.0
2020-07-06 06:00:00,5,0,5,71,20.4,0.0
2020-07-06 07:00:00,42,0,42,74,20.6,3.0
2020-07-06 08:00:00,111,0,111,69,20.9,31.0
2020-07-06 09:00:00,189,0,189,64,21.4,52.0
2020-07-06 10:00:00,167,0,167,76,21.8,54.0
2020-07-06 11:00:00,163,0,163,80,21.7,37.0
2020-07-06 12:00:00,93,0,93,90,22.1,27.0
2020-07-06 13:00:00,44,0,44,95,22.1,22.0
2020-07-06 14:00:00,61,0,61,93,22.2,26.0
2020-07-06 15:00:00,54,0,54,93,21.8,39.0
2020-07-06 16:00:00,150,0,150,74,21.5,68.0
2020-07-06 17:00:00,81,0,81,81,21.6,46.0
2020-07-06 18:00:00,58,0,58,75,21.5,46.0
2020-07-06 19:00:00,24,0,24,71,21.3,46.0
2020-07-06 20:00:00,1,0,1,89,21.0,12.0
2020-07-06 21:00:00,0,0,0,35,20.6,0.0
2020-07-06 22:00:00,0,0,0,17,20.3,0.0
2020-07-06 23:00:00,0,0,0,29,20.1,0.0
2020-07-07 00:00:00,0,0,0,62,20.0,0.0
2020-07-07 01:00:00,0,0,0,67,20.1,0.0
2020-07-07 02:00:00,0,0,0,61,20.0,0.0
2020-07-07 03:00:00,0,0,0,43,19.8,0.0
2020-07-07 04:00:00,0,0,0,59,19.5,0.0
2020-07-07 05:00:00,0,0,0,83,19.4,0.0
2020-07-07 06:00:00,7,0,7,62,19.5,0.0
2020-07-07 07:00:00,77,0,77,47,20.2,8.0
2020-07-07 08:00:00,191,0,191,42,21.1,27.0
2020-07-07 09:00:00,286,0,286,45,21.9,53.0
2020-07-07 10:00:00,565,212,403,18,22.5,146.0
2020-07-07 11:00:00,715,343,411,12,23.2,226.0
2020-07-07 12:00:00,778,332,460,12,23.4,253.0
2020-07-07 13:00:00,779,280,505,12,23.5,269.0
2020-07-07 14:00:00,734,232,514,14,23.7,284.0
2020-07-07 15:00:00,561,45,523,27,24.2,221.0
2020-07-07 16:00:00,591,357,327,7,24.0,219.0
2020-07-07 17:00:00,449,371,232,3,23.6,219.0
2020-07-07 18:00:00,178,1,178,35,23.2,153.0
2020-07-07 19:00:00,43,0,43,59,22.8,36.0
2020-07-07 20:00:00,3,1,3,39,22.1,1.0
2020-07-07 21:00:00,0,0,0,35,21.4,0.0
2020-07-07 22:00:00,0,0,0,0,21.1,0.0
2020-07-07 23:00:00,0,0,0,56,20.9,0.0
2020-07-08 00:00:00,0,0,0,65,20.7,0.0
2020-07-08 01:00:00,0,0,0,62,20.4,0.0
2020-07-08 02:00:00,0,0,0,78,20.1,0.0
2020-07-08 03:00:00,0,0,0,66,19.9,0.0
2020-07-08 04:00:00,0,0,0,66,19.8,0.0
2020-07-08 05:00:00,0,0,0,90,19.7,0.0
2020-07-08 06:00:00,10,0,10,44,19.6,0.0
2020-07-08 07:00:00,96,8,93,35,19.8,22.0
2020-07-08 08:00:00,269,77,235,18,20.3,77.0
2020-07-08 09:00:00,453,232,309,13,21.0,107.0
2020-07-08 10:00:00,565,175,430,18,21.5,164.0
2020-07-08 11:00:00,746,395,396,9,21.8,236.0
2020-07-08 12:00:00,858,523,358,6,22.2,274.0
2020-07-08 13:00:00,863,486,388,9,22.3,240.0
2020-07-08 14:00:00,838,498,366,8,22.3,281.0
2020-07-08 15:00:00,785,584,281,4,22.5,251.0
2020-07-08 16:00:00,456,125,362,32,22.7,181.0
2020-07-08 17:00:00,403,362,198,16,22.5,141.0
2020-07-08 18:00:00,290,385,137,0,22.0,204.0
2020-07-08 19:00:00,14,0,14,88,21.6,50.0
2020-07-08 20:00:00,2,0,2,58,20.9,1.0
2020-07-08 21:00:00,0,0,0,61,20.9,0.0
2020-07-08 22:00:00,0,0,0,50,20.8,0.0
2020-07-08 23:00:00,0,0,0,27,20.3,0.0
2020-07-09 00:00:00,0,0,0,25,20.4,0.0
2020-07-09 01:00:00,0,0,0,6,20.3,0.0
2020-07-09 02:00:00,0,0,0,0,20.0,0.0
2020-07-09 03:00:00,0,0,0,17,20.2,0.0
2020-07-09 04:00:00,0,0,0,3,20.2,0.0
2020-07-09 05:00:00,0,0,0,56,20.1,0.0
2020-07-09 06:00:00,10,5,10,41,20.1,0.0
2020-07-09 07:00:00,72,0,72,49,20.6,10.0
2020-07-09 08:00:00,144,0,144,56,21.5,67.0
2020-07-09 09:00:00,259,0,259,50,22.3,82.0
2020-07-09 10:00:00,271,0,271,60,23.1,164.0
2020-07-09 11:00:00,401,0,401,50,23.9,104.0
2020-07-09 12:00:00,675,104,576,23,24.4,220.0
2020-07-09 13:00:00,757,230,532,15,25.1,278.0
2020-07-09 14:00:00,612,65,551,29,25.4,242.0
2020-07-09 15:00:00,726,440,343,6,25.1,262.0
2020-07-09 16:00:00,230,0,230,63,24.9,104.0
2020-07-09 17:00:00,293,0,293,37,24.6,104.0
2020-07-09 18:00:00,68,0,68,77,24.1,57.0
2020-07-09 19:00:00,35,0,35,67,23.3,3.0
2020-07-09 20:00:00,2,0,2,49,22.4,0.0
2020-07-09 21:00:00,0,0,0,52,22.0,0.0
2020-07-09 22:00:00,0,0,0,29,21.9,0.0
2020-07-09 23:00:00,0,0,0,66,21.9,0.0
2020-07-10 00:00:00,0,0,0,80,22.0,0.0
2020-07-10 01:00:00,0,0,0,80,21.7,0.0
2020-07-10 02:00:00,0,0,0,79,21.7,0.0
2020-07-10 03:00:00,0,0,0,80,21.5,0.0
2020-07-10 04:00:00,0,0,0,75,21.3,0.0
2020-07-10 05:00:00,0,0,0,85,21.3,0.0
2020-07-10 06:00:00,4,0,4,85,21.5,0.0
2020-07-10 07:00:00,90,0,90,39,21.5,2.0
2020-07-10 08:00:00,205,0,205,37,21.3,23.0
2020-07-10 09:00:00,153,0,153,70,21.4,32.0
2020-07-10 10:00:00,86,0,86,88,21.6,31.0
2020-07-10 11:00:00,125,0,125,85,22.3,55.0
2020-07-10 12:00:00,234,0,234,74,22.8,67.0
2020-07-10 13:00:00,143,0,143,85,22.9,79.0
2020-07-10 14:00:00,126,0,126,86,23.0,72.0
2020-07-10 15:00:00,181,0,181,78,22.6,74.0
2020-07-10 16:00:00,261,0,261,61,22.1,62.0
2020-07-10 17:00:00,392,210,274,21,22.2,125.0
2020-07-10 18:00:00,134,0,133,56,22.5,73.0
2020-07-10 19:00:00,55,0,55,53,22.2,31.0
2020-07-10 20:00:00,3,0,3,69,21.5,1.0
2020-07-10 21:00:00,0,0,0,70,20.9,0.0
2020-07-10 22:00:00,0,0,0,70,20.8,0.0
2020-07-10 23:00:00,0,0,0,57,20.9,0.0
2020-07-11 00:00:00,0,0,0,29,20.7,0.0
2020-07-11 01:00:00,0,0,0,37,20.4,0.0
2020-07-11 02:00:00,0,0,0,36,20.4,0.0
2020-07-11 03:00:00,0,0,0,69,20.5,0.0
2020-07-11 04:00:00,0,0,0,79,20.7,0.0
2020-07-11 05:00:00,0,0,0,48,20.6,0.0
2020-07-11 06:00:00,6,0,6,67,20.7,0.0
2020-07-11 07:00:00,43,0,43,70,20.7,5.0
2020-07-11 08:00:00,69,0,69,79,20.9,26.0
2020-07-11 09:00:00,160,0,160,70,21.3,29.0
2020-07-11 10:00:00,212,0,212,70,21.5,61.0
2020-07-11 11:00:00,273,0,273,67,21.8,81.0
2020-07-11 12:00:00,617,114,509,32,22.2,181.0
2020-07-11 13:00:00,571,0,571,39,22.4,156.0
2020-07-11 14:00:00,491,32,461,45,22.8,147.0
2020-07-11 15:00:00,562,80,493,30,22.9,192.0
2020-07-11 16:00:00,294,0,294,56,22.7,122.0
2020-07-11 17:00:00,150,0,150,70,22.3,72.0
2020-07-11 18:00:00,71,0,71,76,21.9,39.0
2020-07-11 19:00:00,35,0,35,68,21.4,11.0
2020-07-11 20:00:00,1,0,1,85,21.1,1.0
2020-07-11 21:00:00,0,0,0,96,21.2,0.0
2020-07-11 22:00:00,0,0,0,68,21.2,0.0
2020-07-11 23:00:00,0,0,0,96,21.4,0.0
2020-07-12 00:00:00,0,0,0,74,21.3,0.0
2020-07-12 01:00:00,0,0,0,87,21.0,0.0
2020-07-12 02:00:00,0,0,0,61,21.0,0.0
2020-07-12 03:00:00,0,0,0,89,20.8,0.0
2020-07-12 04:00:00,0,0,0,66,20.8,0.0
2020-07-12 05:00:00,0,0,0,63,20.7,0.0
2020-07-12 06:00:00,4,0,4,78,20.8,0.0
2020-07-12 07:00:00,56,0,56,59,20.7,1.0
2020-07-12 08:00:00,49,0,49,84,20.5,9.0
2020-07-12 09:00:00,85,0,85,83,20.6,18.0
2020-07-12 10:00:00,37,0,37,95,20.7,10.0
2020-07-12 11:00:00,33,0,33,96,20.7,19.0
2020-07-12 12:00:00,77,0,77,91,20.5,30.0
2020-07-12 13:00:00,67,0,67,93,20.3,28.0
2020-07-12 14:00:00,53,0,53,94,20.2,13.0
2020-07-12 15:00:00,42,0,42,95,20.7,14.0
2020-07-12 16:00:00,56,0,56,91,20.9,5.0
2020-07-12 17:00:00,17,0,17,96,21.1,11.0
2020-07-12 18:00:00,22,0,22,90,21.0,5.0
2020-07-12 19:00:00,16,0,16,80,21.1,1.0
2020-07-12 20:00:00,0,0,0,89,21.3,0.0
2020-07-12 21:00:00,0,0,0,73,21.1,0.0
2020-07-12 22:00:00,0,0,0,84,21.1,0.0
2020-07-12 23:00:00,0,0,0,93,21.0,0.0
2020-07-13 00:00:00,0,0,0,86,21.1,0.0
2020-07-13 01:00:00,0,0,0,95,21.3,0.0
2020-07-13 02:00:00,0,0,0,76,21.7,0.0
2020-07-13 03:00:00,0,0,0,82,21.8,0.0
2020-07-13 04:00:00,0,0,0,76,22.0,0.0
2020-07-13 05:00:00,0,0,0,85,21.9,0.0
2020-07-13 06:00:00,3,0,3,84,21.5,0.0
2020-07-13 07:00:00,47,0,47,60,21.4,0.0
2020-07-13 08:00:00,77,0,77,75,21.6,1.0
2020-07-13 09:00:00,138,0,138,72,21.6,17.0
2020-07-13 10:00:00,29,0,29,96,21.7,10.0
2020-07-13 11:00:00,60,0,60,92,22.0,50.0
2020-07-13 12:00:00,222,0,222,75,22.0,64.0
2020-07-13 13:00:00,538,5,532,39,21.8,186.0
2020-07-13 14:00:00,449,0,449,47,21.5,167.0
2020-07-13 15:00:00,343,0,343,55,21.6,134.0
2020-07-13 16:00:00,140,0,140,78,21.3,82.0
2020-07-13 17:00:00,186,0,186,60,21.0,39.0
2020-07-13 18:00:00,62,0,62,80,20.7,33.0
2020-07-13 19:00:00,23,0,23,82,20.5,9.0
2020-07-13 20:00:00,1,0,1,83,20.2,0.0
2020-07-13 21:00:00,0,0,0,16,19.9,0.0
2020-07-13 22:00:00,0,0,0,30,20.0,0.0
2020-07-13 23:00:00,0,0,0,15,20.0,0.0
2020-07-14 00:00:00,0,0,0,15,20.0,0.0
2020-07-14 01:00:00,0,0,0,17,19.8,0.0
2020-07-14 02:00:00,0,0,0,12,19.7,0.0
2020-07-14 03:00:00,0,0,0,14,19.7,0.0
2020-07-14 04:00:00,0,0,0,33,19.6,0.0
2020-07-14 05:00:00,0,0,0,46,19.4,0.0
2020-07-14 06:00:00,7,0,7,37,19.4,0.0
2020-07-14 07:00:00,84,6,83,41,19.5,15.0
2020-07-14 08:00:00,197,0,197,40,19.5,46.0
2020-07-14 09:00:00,297,28,280,42,19.8,69.0
2020-07-14 10:00:00,397,16,384,42,20.0,124.0
2020-07-14 11:00:00,503,10,494,38,20.2,185.0
2020-07-14 12:00:00,491,22,469,46,20.3,167.0
2020-07-14 13:00:00,497,22,475,46,20.4,107.0
2020-07-14 14:00:00,273,0,273,69,20.3,75.0
2020-07-14 15:00:00,370,7,365,54,20.3,56.0
2020-07-14 16:00:00,264,0,264,60,20.2,75.0
2020-07-14 17:00:00,120,0,120,76,20.0,46.0
2020-07-14 18:00:00,55,0,55,82,19.7,20.0
2020-07-14 19:00:00,34,0,34,69,19.3,1.0
2020-07-14 20:00:00,1,0,1,69,19.1,0.0
2020-07-14 21:00:00,0,0,0,67,19.0,0.0
2020-07-14 22:00:00,0,0,0,84,18.9,0.0
2020-07-14 23:00:00,0,0,0,59,18.9,0.0
2020-07-15 00:00:00,0,0,0,64,18.9,0.0
2020-07-15 01:00:00,0,0,0,82,18.8,0.0
2020-07-15 02:00:00,0,0,0,30,18.8,0.0
2020-07-15 03:00:00,0,0,0,57,18.8,0.0
2020-07-15 04:00:00,0,0,0,46,18.9,0.0
2020-07-15 05:00:00,0,0,0,74,18.9,0.0
2020-07-15 06:00:00,7,0,7,55,19.0,0.0
2020-07-15 07:00:00,107,8,105,28,19.1,6.0
2020-07-15 08:00:00,169,0,169,51,19.3,22.0
2020-07-15 09:00:00,394,121,318,28,19.9,91.0
2020-07-15 10:00:00,586,291,363,18,20.2,193.0
2020-07-15 11:00:00,654,220,460,23,20.3,262.0
2020-07-15 12:00:00,720,272,462,22,20.3,235.0
2020-07-15 13:00:00,647,145,506,32,20.4,181.0
2020-07-15 14:00:00,509,38,473,44,20.5,190.0
2020-07-15 15:00:00,590,117,489,29,20.4,233.0
2020-07-15 16:00:00,504,137,402,27,20.3,253.0
2020-07-15 17:00:00,257,0,257,50,20.5,214.0
2020-07-15 18:00:00,214,89,177,33,20.5,182.0
2020-07-15 19:00:00,103,112,78,21,20.3,97.0
2020-07-15 20:00:00,4,6,3,14,19.7,15.0
2020-07-15 21:00:00,0,0,0,16,19.7,0.0
2020-07-15 22:00:00,0,0,0,59,19.8,0.0
2020-07-15 23:00:00,0,0,0,62,19.6,0.0
2020-07-16 00:00:00,0,0,0,32,19.2,0.0
2020-07-16 01:00:00,0,0,0,14,19.0,0.0
2020-07-16 02:00:00,0,0,0,43,18.9,0.0
2020-07-16 03:00:00,0,0,0,27,18.9,0.0
2020-07-16 04:00:00,0,0,0,55,18.9,0.0
2020-07-16 05:00:00,0,0,0,62,18.8,0.0
2020-07-16 06:00:00,7,0,7,48,19.0,0.0
2020-07-16 07:00:00,52,0,52,68,19.5,15.0
2020-07-16 08:00:00,176,9,172,50,20.1,34.0
2020-07-16 09:00:00,387,94,331,29,20.7,128.0
2020-07-16 10:00:00,302,0,302,58,21.2,78.0
2020-07-16 11:00:00,576,69,515,32,21.7,140.0
2020-07-16 12:00:00,461,0,461,50,22.0,102.0
2020-07-16 13:00:00,417,0,417,57,21.8,111.0
2020-07-16 14:00:00,189,0,189,80,21.7,27.0
2020-07-16 15:00:00,190,0,190,77,21.8,26.0
2020-07-16 16:00:00,450,171,328,35,21.7,76.0
2020-07-16 17:00:00,489,567,160,6,21.6,254.0
2020-07-16 18:00:00,280,325,150,14,21.6,201.0
2020-07-16 19:00:00,85,25,79,36,21.5,85.0
2020-07-16 20:00:00,3,0,3,44,20.8,14.0
2020-07-16 21:00:00,0,0,0,0,20.6,0.0
2020-07-16 22:00:00,0,0,0,1,20.4,0.0
2020-07-16 23:00:00,0,0,0,46,20.2,0.0
2020-07-17 00:00:00,0,0,0,13,20.0,0.0
2020-07-17 01:00:00,0,0,0,34,19.8,0.0
2020-07-17 02:00:00,0,0,0,0,19.8,0.0
2020-07-17 03:00:00,0,0,0,0,19.8,0.0
2020-07-17 04:00:00,0,0,0,0,19.7,0.0
2020-07-17 05:00:00,0,0,0,23,19.5,0.0
2020-07-17 06:00:00,7,0,7,51,19.5,0.0
2020-07-17 07:00:00,113,24,107,22,20.2,21.0
2020-07-17 08:00:00,304,297,178,10,20.9,110.0
2020-07-17 09:00:00,267,0,267,50,21.5,124.0
2020-07-17 10:00:00,352,0,352,50,22.0,101.0
2020-07-17 11:00:00,471,0,471,44,22.5,121.0
2020-07-17 12:00:00,507,3,505,45,22.8,143.0
2020-07-17 13:00:00,487,0,487,49,22.9,136.0
2020-07-17 14:00:00,651,110,548,29,23.1,164.0
2020-07-17 15:00:00,708,382,379,13,23.3,290.0
2020-07-17 16:00:00,473,80,413,30,23.3,258.0
2020-07-17 17:00:00,338,11,332,31,23.4,139.0
2020-07-17 18:00:00,254,194,180,11,23.2,112.0
2020-07-17 19:00:00,50,0,50,52,22.8,62.0
2020-07-17 20:00:00,2,0,2,33,22.1,1.0
2020-07-17 21:00:00,0,0,0,36,21.6,0.0
2020-07-17 22:00:00,0,0,0,32,21.3,0.0
2020-07-17 23:00:00,0,0,0,28,21.1,0.0
2020-07-18 00:00:00,0,0,0,52,20.8,0.0
2020-07-18 01:00:00,0,0,0,51,20.5,0.0
2020-07-18 02:00:00,0,0,0,47,20.2,0.0
2020-07-18 03:00:00,0,0,0,69,20.2,0.0
2020-07-18 04:00:00,0,0,0,11,20.0,0.0
2020-07-18 05:00:00,0,0,0,50,19.7,0.0
2020-07-18 06:00:00,5,0,5,38,19.8,0.0
2020-07-18 07:00:00,53,0,53,66,20.2,4.0
2020-07-18 08:00:00,66,0,66,81,20.4,17.0
2020-07-18 09:00:00,71,0,71,87,21.0,28.0
2020-07-18 10:00:00,206,0,206,71,21.5,49.0
2020-07-18 11:00:00,56,0,56,93,21.3,40.0
2020-07-18 12:00:00,173,0,173,81,21.4,31.0
2020-07-18 13:00:00,191,0,191,79,20.5,60.0
2020-07-18 14:00:00,292,0,292,67,20.0,98.0
2020-07-18 15:00:00,757,559,277,5,20.7,208.0
2020-07-18 16:00:00,384,0,384,41,20.9,127.0
2020-07-18 17:00:00,315,45,291,33,20.9,114.0
2020-07-18 18:00:00,218,45,200,22,21.4,75.0
2020-07-18 19:00:00,50,0,50,53,21.4,28.0
2020-07-18 20:00:00,1,0,1,55,21.2,0.0
2020-07-18 21:00:00,0,0,0,50,21.3,0.0
2020-07-18 22:00:00,0,0,0,60,21.4,0.0
2020-07-18 23:00:00,0,0,0,27,21.3,0.0
2020-07-19 00:00:00,0,0,0,45,21.2,0.0
2020-07-19 01:00:00,0,0,0,45,21.2,0.0
2020-07-19 02:00:00,0,0,0,43,21.2,0.0
2020-07-19 03:00:00,0,0,0,81,21.1,0.0
2020-07-19 04:00:00,0,0,0,81,21.2,0.0
2020-07-19 05:00:00,0,0,0,48,21.3,0.0
2020-07-19 06:00:00,3,0,3,78,21.4,0.0
2020-07-19 07:00:00,63,0,63,50,21.6,1.0
2020-07-19 08:00:00,59,0,59,79,22.0,18.0
2020-07-19 09:00:00,38,0,38,92,22.6,28.0
2020-07-19 10:00:00,107,0,107,83,23.5,26.0
2020-07-19 11:00:00,246,0,246,69,24.0,54.0
2020-07-19 12:00:00,275,0,275,68,24.1,69.0
2020-07-19 13:00:00,187,0,187,79,24.5,45.0
2020-07-19 14:00:00,112,0,112,87,25.1,44.0
2020-07-19 15:00:00,91,0,91,88,25.3,29.0
2020-07-19 16:00:00,172,0,172,74,25.1,22.0
2020-07-19 17:00:00,150,18,140,69,24.9,17.0
2020-07-19 18:00:00,35,0,35,88,24.5,4.0
2020-07-19 19:00:00,19,0,19,81,24.0,1.0
2020-07-19 20:00:00,0,0,0,83,23.7,0.0
2020-07-19 21:00:00,0,0,0,78,23.6,0.0
2020-07-19 22:00:00,0,0,0,78,23.8,0.0
2020-07-19 23:00:00,0,0,0,83,23.7,0.0
2020-07-20 00:00:00,0,0,0,88,23.4,0.0
2020-07-20 01:00:00,0,0,0,75,23.0,0.0
2020-07-20 02:00:00,0,0,0,79,23.1,0.0
2020-07-20 03:00:00,0,0,0,89,23.0,0.0
2020-07-20 04:00:00,0,0,0,94,22.8,0.0
2020-07-20 05:00:00,0,0,0,90,22.7,0.0
2020-07-20 06:00:00,3,0,3,49,22.5,0.0
2020-07-20 07:00:00,18,0,18,83,22.4,0.0
2020-07-20 08:00:00,74,0,74,75,22.6,23.0
2020-07-20 09:00:00,158,0,158,67,22.7,42.0
2020-07-20 10:00:00,326,0,326,51,22.7,112.0
2020-07-20 11:00:00,552,46,511,31,23.0,145.0
2020-07-20 12:00:00,436,2,434,50,23.3,138.0
2020-07-20 13:00:00,637,46,592,29,23.3,195.0
2020-07-20 14:00:00,271,0,271,69,23.2,109.0
2020-07-20 15:00:00,396,0,396,49,23.1,79.0
2020-07-20 16:00:00,141,0,141,78,22.8,32.0
2020-07-20 17:00:00,174,0,174,62,22.4,40.0
2020-07-20 18:00:00,51,0,51,81,22.0,38.0
2020-07-20 19:00:00,21,0,21,78,21.8,19.0
2020-07-20 20:00:00,1,0,1,41,21.6,1.0
2020-07-20 21:00:00,0,0,0,79,21.5,0.0
2020-07-20 22:00:00,0,0,0,63,21.5,0.0
2020-07-20 23:00:00,0,0,0,70,21.4,0.0
2020-07-21 00:00:00,0,0,0,72,21.3,0.0
2020-07-21 01:00:00,0,0,0,48,21.3,0.0
2020-07-21 02:00:00,0,0,0,56,21.4,0.0
2020-07-21 03:00:00,0,0,0,50,21.2,0.0
2020-07-21 04:00:00,0,0,0,24,21.0,0.0
2020-07-21 05:00:00,0,0,0,28,20.9,0.0
2020-07-21 06:00:00,4,0,4,40,20.9,0.0
2020-07-21 07:00:00,37,0,37,69,21.0,2.0
2020-07-21 08:00:00,111,0,111,65,21.4,6.0
2020-07-21 09:00:00,91,0,91,82,22.0,23.0
2020-07-21 10:00:00,229,0,229,66,22.5,34.0
2020-07-21 11:00:00,325,0,325,59,22.6,99.0
2020-07-21 12:00:00,285,0,285,67,23.0,86.0
2020-07-21 13:00:00,74,0,74,92,23.3,56.0
2020-07-21 14:00:00,239,0,239,72,23.4,91.0
2020-07-21 15:00:00,186,0,186,76,24.3,75.0
2020-07-21 16:00:00,106,0,106,83,24.5,40.0
2020-07-21 17:00:00,103,0,103,77,24.5,28.0
2020-07-21 18:00:00,17,0,17,94,24.1,7.0
2020-07-21 19:00:00,3,0,3,97,23.5,0.0
2020-07-21 20:00:00,0,0,0,75,22.9,0.0
2020-07-21 21:00:00,0,0,0,76,22.8,0.0
2020-07-21 22:00:00,0,0,0,83,22.7,0.0
2020-07-21 23:00:00,0,0,0,72,22.8,0.0
2020-07-22 00:00:00,0,0,0,65,22.7,0.0
2020-07-22 01:00:00,0,0,0,68,22.3,0.0
2020-07-22 02:00:00,0,0,0,66,22.3,0.0
2020-07-22 03:00:00,0,0,0,61,22.6,0.0
2020-07-22 04:00:00,0,0,0,58,22.6,0.0
2020-07-22 05:00:00,0,0,0,56,22.5,0.0
2020-07-22 06:00:00,3,0,3,63,22.1,0.0
2020-07-22 07:00:00,38,0,38,70,22.0,0.0
2020-07-22 08:00:00,84,0,84,72,22.0,16.0
2020-07-22 09:00:00,169,0,169,66,22.3,36.0
